Event ID,Event time,User name,Event name,Resource type,Resources,AWS access key,AWS region,Error code,Source IP address
2780f41c-d8e0-4eda-8360-c705212802dd,"2020-07-05, 11:03:58 PM",thiago,DescribeInstances,,,,us-east-2,,187.19.188.70
2d69c69e-30c2-4d7a-9532-a01550fea794,"2020-07-05, 11:03:58 PM",thiago,DescribeInstances,,,,us-east-2,,187.19.188.70
5ca13556-1656-466c-8160-660989b772f4,"2020-07-05, 11:03:58 PM",thiago,DescribeVolumes,,,,us-east-2,,187.19.188.70
76cb5031-aaf2-4f59-bc1e-5db6ae19a19c,"2020-07-05, 11:03:58 PM",thiago,DescribeInstances,,,,us-east-2,,187.19.188.70
8a35e3b9-2ef7-42c4-b053-c8b983e14378,"2020-07-05, 11:03:58 PM",thiago,DescribeInstances,,,,us-east-2,,187.19.188.70
9de9d44f-41c5-4378-b8c3-dbbabaa03565,"2020-07-05, 11:03:58 PM",thiago,DescribeInstances,,,,us-east-2,,187.19.188.70
d3ad9347-ea14-403b-b3e0-71fc2632ee8f,"2020-07-05, 11:03:58 PM",thiago,DescribeVolumes,,,,us-east-2,,187.19.188.70
db4be5ef-3a4f-4ee9-a4ff-f31775b25492,"2020-07-05, 11:03:58 PM",thiago,DescribeVolumes,,,,us-east-2,,187.19.188.70
de1c2e3a-043a-479a-97cd-9c5ce113db5c,"2020-07-05, 11:03:58 PM",thiago,DescribeInstances,,,,us-east-2,,187.19.188.70
e27e7322-cb8b-49ee-b6a2-9287cacdf86f,"2020-07-05, 11:03:58 PM",thiago,DescribeVolumes,,,,us-east-2,,187.19.188.70
f128b90c-2534-477d-8ce7-033ee5c830c8,"2020-07-05, 11:03:58 PM",thiago,DescribeVolumes,,,,us-east-2,,187.19.188.70
94b0e48e-10d5-4fa4-964e-e1873d312b25,"2020-07-05, 11:03:57 PM",thiago,GetCallerIdentity,,,,us-east-1,,187.19.188.70
e9b2c898-5316-4fe4-a379-37d2f196b9c7,"2020-07-05, 11:03:57 PM",thiago,DescribeAccountAttributes,,,,us-east-2,,187.19.188.70
90c2df3e-0a7e-4201-ba9c-61c879ce5119,"2020-07-05, 11:03:56 PM",thiago,GetCallerIdentity,,,,us-east-1,,187.19.188.70
07d41452-32a4-40b7-956c-51559353f2fe,"2020-07-05, 11:03:40 PM",root,DescribeInstanceStatus,,,,us-east-2,,187.19.188.70
0eac1438-a135-48d3-8dce-9ef6947b5e94,"2020-07-05, 11:03:40 PM",root,DescribeVpcs,,,,us-east-2,,187.19.188.70
17cfaa83-74c6-48f1-bbc8-96324468934e,"2020-07-05, 11:03:40 PM",root,DescribeInstances,,,,us-east-2,,187.19.188.70
1b1018ef-55ba-4319-a0a2-87c873c79715,"2020-07-05, 11:03:40 PM",root,DescribeVolumeStatus,,,,us-east-2,,187.19.188.70
20a2a241-c2bc-4118-8cfe-c5b2f485230f,"2020-07-05, 11:03:40 PM",root,DescribeVolumeStatus,,,,us-east-2,,187.19.188.70
2370a0b0-1615-4571-be99-750d117eb663,"2020-07-05, 11:03:40 PM",root,DescribeVolumes,,,,us-east-2,,187.19.188.70
383dd732-d740-49cd-9d8b-5b932b9522af,"2020-07-05, 11:03:40 PM",root,DescribeInstances,,,,us-east-2,,187.19.188.70
46dd50e1-5cda-44b4-a39e-b9215284c791,"2020-07-05, 11:03:40 PM",root,DescribeInstances,,,,us-east-2,,187.19.188.70
4b7d4d5e-0ebe-4dd9-b9bb-d36a9f02b8eb,"2020-07-05, 11:03:40 PM",root,DescribeInstanceCreditSpecifications,,,,us-east-2,,187.19.188.70
79f18baa-55ac-4dc1-9280-f1c88c99e093,"2020-07-05, 11:03:40 PM",root,DescribeInstanceCreditSpecifications,,,,us-east-2,,187.19.188.70
8cd5c4a3-624a-499d-b2f4-267a104910f5,"2020-07-05, 11:03:40 PM",root,DescribeInstanceStatus,,,,us-east-2,,187.19.188.70
93ea3045-73ad-49d6-b30d-4c0e823da527,"2020-07-05, 11:03:40 PM",root,DescribeSubnets,,,,us-east-2,,187.19.188.70
a42b6d21-3111-43ea-a730-c0919737efe4,"2020-07-05, 11:03:40 PM",root,DescribeInstanceAttribute,,,,us-east-2,,187.19.188.70
a960f8b7-cc1a-407f-b86c-67367f8187bb,"2020-07-05, 11:03:40 PM",root,DescribeAlarms,,,,us-east-2,,187.19.188.70
b0ebbd43-add4-4eb0-9ddb-892375fdf8a1,"2020-07-05, 11:03:40 PM",root,DescribeVolumes,,,,us-east-2,,187.19.188.70
b8dde098-3ee5-4f95-bfc0-74e183208a54,"2020-07-05, 11:03:40 PM",root,DescribeSubnets,,,,us-east-2,,187.19.188.70
be3bd073-a97a-4518-a143-a059af1cddca,"2020-07-05, 11:03:40 PM",root,DescribeTags,,,,us-east-2,,187.19.188.70
eb2498ff-6317-4626-9743-12169b987776,"2020-07-05, 11:03:40 PM",root,DescribeVpcs,,,,us-east-2,,187.19.188.70
f41258ed-e03e-46e0-90d3-83017a608f16,"2020-07-05, 11:03:40 PM",root,DescribeInstanceAttribute,,,,us-east-2,,187.19.188.70
559b1238-7f84-475b-90ab-7839f7edcc69,"2020-07-05, 11:03:39 PM",root,DescribeInstanceStatus,,,,us-east-2,,187.19.188.70
95c60315-b244-4e58-8f3e-390e511e18a0,"2020-07-05, 11:03:39 PM",root,DescribeAddresses,,,,us-east-2,,187.19.188.70
0db55dd0-ddf2-491d-b4b9-2206cda85f9c,"2020-07-05, 11:03:30 PM",root,DescribeTags,,,,us-east-2,,187.19.188.70
0ef8fef8-30ad-400f-b3d8-cfc3aee911fe,"2020-07-05, 11:03:30 PM",root,DescribeAlarms,,,,us-east-2,,187.19.188.70
3a610273-e3ee-41c9-94b6-ab40938e3fbb,"2020-07-05, 11:03:30 PM",root,DescribeInstanceStatus,,,,us-east-2,,187.19.188.70
40b8f567-3bfa-4b9b-808d-2f40e2f0c18b,"2020-07-05, 11:03:30 PM",root,DescribeVolumes,,,,us-east-2,,187.19.188.70
44dad955-9160-450f-88d0-388281d20335,"2020-07-05, 11:03:30 PM",root,DescribeVpcs,,,,us-east-2,,187.19.188.70
4efc8c39-9c2b-492f-9296-0b447fed7c8d,"2020-07-05, 11:03:30 PM",root,DescribeInstanceCreditSpecifications,,,,us-east-2,,187.19.188.70
50e7637d-099b-4b87-b52e-1107db641054,"2020-07-05, 11:03:30 PM",root,DescribeSubnets,,,,us-east-2,,187.19.188.70
687c5c05-1bc6-47e2-a805-d208ad29d854,"2020-07-05, 11:03:30 PM",root,DescribeInstances,,,,us-east-2,,187.19.188.70
6978efd5-2a21-46d8-991b-d8037a148848,"2020-07-05, 11:03:30 PM",root,DescribeInstances,,,,us-east-2,,187.19.188.70
8d42d3e4-55f2-4512-be6c-ab4dffa5a4a5,"2020-07-05, 11:03:30 PM",root,DescribeInstanceStatus,,,,us-east-2,,187.19.188.70
904bfade-6705-4124-b666-f9c265b28a06,"2020-07-05, 11:03:30 PM",root,DescribeInstanceCreditSpecifications,,,,us-east-2,,187.19.188.70
9a5b5b36-8627-4b00-a7e8-5d12a23385ff,"2020-07-05, 11:03:30 PM",root,DescribeVolumeStatus,,,,us-east-2,,187.19.188.70
9ac89104-6c5d-47dd-996d-a9667e608bcb,"2020-07-05, 11:03:30 PM",root,DescribeVolumes,,,,us-east-2,,187.19.188.70
9fa154fd-2287-455d-b748-16b00207e31f,"2020-07-05, 11:03:30 PM",root,DescribeInstanceAttribute,,,,us-east-2,,187.19.188.70
cbb3b0d7-e3d4-4ae5-b1bd-75ddcd38e982,"2020-07-05, 11:03:30 PM",root,DescribeVpcs,,,,us-east-2,,187.19.188.70
e71af62e-7bb7-4c6c-b9c2-98f510b249a1,"2020-07-05, 11:03:30 PM",root,DescribeInstanceAttribute,,,,us-east-2,,187.19.188.70
f1964ea2-2645-465c-b3a9-89b574f32214,"2020-07-05, 11:03:30 PM",root,DescribeVolumeStatus,,,,us-east-2,,187.19.188.70
fc0b8cea-f200-4cb9-b197-b11a2561324f,"2020-07-05, 11:03:30 PM",root,DescribeSubnets,,,,us-east-2,,187.19.188.70
636e37e7-447f-41df-bbf9-49c8754b21bd,"2020-07-05, 11:03:29 PM",root,DescribeInstanceStatus,,,,us-east-2,,187.19.188.70
afe96f75-64c8-4d76-8301-81f7035d7424,"2020-07-05, 11:03:29 PM",root,DescribeAddresses,,,,us-east-2,,187.19.188.70
f1addb97-a4b2-4d19-8404-73c7bf40ba8a,"2020-07-05, 11:03:29 PM",root,DescribeInstances,,,,us-east-2,,187.19.188.70
f9e29338-59bc-42a6-aa09-3e3cfebd3a65,"2020-07-05, 11:03:06 PM",root,DescribeVpcAttribute,,,,us-east-2,,187.19.188.70
0fa89ac3-8bc0-40e4-800f-27228775d78e,"2020-07-05, 11:03:05 PM",root,DescribeRouteTables,,,,us-east-2,,187.19.188.70
3709aedc-7b95-440f-9e23-da99d2479ff1,"2020-07-05, 11:03:05 PM",root,DescribeNetworkAcls,,,,us-east-2,,187.19.188.70
8acb1422-fd3a-46ba-bcb4-a71e5e8efae7,"2020-07-05, 11:03:05 PM",root,DescribeAccountAttributes,,,,us-east-2,,187.19.188.70
bad32634-002c-41be-a251-cdac5f322ccd,"2020-07-05, 11:03:05 PM",root,DescribeVpcAttribute,,,,us-east-2,,187.19.188.70
c14cbfac-1fc8-4a08-81c6-e1a2024085f6,"2020-07-05, 11:03:05 PM",root,DescribeTags,,,,us-east-2,,187.19.188.70
c7202880-5242-4f46-a1fc-ffca8caf3661,"2020-07-05, 11:03:05 PM",root,DescribeVpcClassicLink,,,,us-east-2,Client.UnsupportedOperation,187.19.188.70
ee1dbe62-08c2-44c4-959a-facfbda8dcf1,"2020-07-05, 11:03:05 PM",root,DescribeVpcs,,,,us-east-2,,187.19.188.70
fb5d8bd5-d823-40c7-b076-3e267356af8e,"2020-07-05, 11:03:05 PM",root,DescribeDhcpOptions,,,,us-east-2,,187.19.188.70
29206800-5544-4878-9885-dfb97e743f8c,"2020-07-05, 11:03:03 PM",root,DescribeVpcAttribute,,,,us-east-2,,187.19.188.70
cc1a4fe1-d460-478e-a3df-f114a4d1166f,"2020-07-05, 11:03:03 PM",root,DescribeVpcAttribute,,,,us-east-2,,187.19.188.70
e28c87d8-c9b4-4c93-a0ae-faf5870362bc,"2020-07-05, 11:03:03 PM",root,DescribeAccountAttributes,,,,us-east-2,,187.19.188.70
5f2ab100-6dd8-440f-97fa-8fce06500553,"2020-07-05, 11:03:02 PM",root,DescribeDhcpOptions,,,,us-east-2,,187.19.188.70
94e34942-0a9e-4ef4-bdd1-2bc4b1755178,"2020-07-05, 11:03:02 PM",root,DescribeVpcClassicLink,,,,us-east-2,Client.UnsupportedOperation,187.19.188.70
c53f7e50-ed25-4c9d-829d-57003db0112e,"2020-07-05, 11:03:02 PM",root,DescribeVpcs,,,,us-east-2,,187.19.188.70
cd4a6301-196d-441a-8d14-16b039dc28a3,"2020-07-05, 11:03:02 PM",root,DescribeNetworkAcls,,,,us-east-2,,187.19.188.70
f3f71642-1d20-422e-9071-67a1c6d71adb,"2020-07-05, 11:03:02 PM",root,DescribeRouteTables,,,,us-east-2,,187.19.188.70
dfb35f99-ab9f-4976-8f25-7ada30d3d578,"2020-07-05, 11:03:01 PM",root,DescribeVpcs,,,,us-east-2,,187.19.188.70
0b0cf8e9-f9c7-4d22-b94f-72fec1722f4f,"2020-07-05, 11:02:59 PM",root,DescribeInstanceAttribute,,,,us-east-2,,187.19.188.70
0ff3e854-cfbf-4d6a-ac04-78dc30b0629d,"2020-07-05, 11:02:59 PM",root,DescribeInstanceCreditSpecifications,,,,us-east-2,,187.19.188.70
2c8af19f-ae03-40fb-8178-feadf86c5f4a,"2020-07-05, 11:02:59 PM",root,DescribeSubnets,,,,us-east-2,,187.19.188.70
2f20c90b-2d56-448e-b5fc-4f7c84886b46,"2020-07-05, 11:02:59 PM",root,DescribeSubnets,,,,us-east-2,,187.19.188.70
3dd06144-fc07-44ef-a4c1-fb95bd167a73,"2020-07-05, 11:02:59 PM",root,DescribeAlarms,,,,us-east-2,,187.19.188.70
3fa8a03e-a5f7-4a68-b0bf-9abd0e05466a,"2020-07-05, 11:02:59 PM",root,DescribeVolumes,,,,us-east-2,,187.19.188.70
40d77f4d-910e-44f0-82a1-063e9507c09d,"2020-07-05, 11:02:59 PM",root,DescribeInstanceAttribute,,,,us-east-2,,187.19.188.70
5c825e06-4131-4fcb-9f45-c18990c4e07e,"2020-07-05, 11:02:59 PM",root,DescribeInstances,,,,us-east-2,,187.19.188.70
61f5055f-9039-4669-ace5-2c722f7c58f1,"2020-07-05, 11:02:59 PM",root,DescribeInstanceStatus,,,,us-east-2,,187.19.188.70
9d128221-cf70-4f6f-8e84-6e644557dff6,"2020-07-05, 11:02:59 PM",root,DescribeInstanceStatus,,,,us-east-2,,187.19.188.70
9ee99273-3e5f-44cf-9dde-ba7a3e588554,"2020-07-05, 11:02:59 PM",root,DescribeVolumes,,,,us-east-2,,187.19.188.70
ab6a6cac-f598-4e3e-8162-609157c5392b,"2020-07-05, 11:02:59 PM",root,DescribeTags,,,,us-east-2,,187.19.188.70
b0838584-614d-41c5-96bc-0e8b00b422f5,"2020-07-05, 11:02:59 PM",root,DescribeInstanceCreditSpecifications,,,,us-east-2,,187.19.188.70
b4674ae2-1109-418b-a1dd-bc3584b4982a,"2020-07-05, 11:02:59 PM",root,DescribeVpcs,,,,us-east-2,,187.19.188.70
c9456057-3988-4184-8bb1-90c4b159463b,"2020-07-05, 11:02:59 PM",root,DescribeVpcs,,,,us-east-2,,187.19.188.70
e15893e6-8dd4-459a-be5a-6af782fa278b,"2020-07-05, 11:02:59 PM",root,DescribeVolumeStatus,,,,us-east-2,,187.19.188.70
f39864b1-89dd-46e6-a80c-cf8c2c758734,"2020-07-05, 11:02:59 PM",root,DescribeInstances,,,,us-east-2,,187.19.188.70
f8b66155-9b7a-4aea-afe3-03301de29f0d,"2020-07-05, 11:02:59 PM",root,DescribeVolumeStatus,,,,us-east-2,,187.19.188.70
71be2c9a-7223-4cfd-a715-8559c4a8b21b,"2020-07-05, 11:02:58 PM",root,DescribeRegions,,,,us-east-2,,187.19.188.70
9dcc2c29-657f-419e-9ff9-afdb77524bb3,"2020-07-05, 11:02:58 PM",root,DescribeInstances,,,,us-east-2,,187.19.188.70
9eb0ff44-e283-478a-b92f-c15e447e9a0e,"2020-07-05, 11:02:58 PM",root,DescribeAddresses,,,,us-east-2,,187.19.188.70
fb3d78de-8b7a-4d11-a2aa-a075e1b9405a,"2020-07-05, 11:02:58 PM",root,DescribeInstanceStatus,,,,us-east-2,,187.19.188.70
0096cdd5-9b65-4c88-add1-7b8229aa4df3,"2020-07-05, 11:02:54 PM",root,DescribeImages,,,,us-east-2,,187.19.188.70
1662afe1-fd0c-4811-8899-5c0bac9720f9,"2020-07-05, 11:02:54 PM",root,DescribeVolumes,,,,us-east-2,,187.19.188.70
51cc84b7-a5d9-434e-88ae-f16464f783ed,"2020-07-05, 11:02:54 PM",root,DescribeInstanceCreditSpecifications,,,,us-east-2,,187.19.188.70
561f01b5-b0fe-48d6-894c-f7b7aea0d5ca,"2020-07-05, 11:02:54 PM",root,DescribeInstanceAttribute,,,,us-east-2,,187.19.188.70
7cda6d0b-a8a8-4cfd-9104-06d783a3090e,"2020-07-05, 11:02:54 PM",root,DescribeTags,,,,us-east-2,,187.19.188.70
a28c1209-9f49-47fe-b33b-89ae19838938,"2020-07-05, 11:02:54 PM",root,DescribeInstanceStatus,,,,us-east-2,,187.19.188.70
b388b84f-f545-4644-80be-f5dc2cbcea3b,"2020-07-05, 11:02:54 PM",root,DescribeInstances,,,,us-east-2,,187.19.188.70
e3b1f92b-1a1b-47b5-bc4f-b2bb2bb829a2,"2020-07-05, 11:02:54 PM",root,DescribeVolumeStatus,,,,us-east-2,,187.19.188.70
fa95e079-ddee-4fc6-a61f-1db811ce3888,"2020-07-05, 11:02:54 PM",root,DescribeVpcs,,,,us-east-2,,187.19.188.70
efe76916-8858-49d7-87dd-b5474f5f66d8,"2020-07-05, 11:02:53 PM",root,DescribeSubnets,,,,us-east-2,,187.19.188.70
0887369d-05a3-4edb-9626-6566922e26d0,"2020-07-05, 11:02:27 PM",root,DescribeAlarms,,,,us-east-2,,187.19.188.70
63b6ec18-368f-40c0-b360-95710ec766b7,"2020-07-05, 11:02:27 PM",root,DescribeInstanceStatus,,,,us-east-2,,187.19.188.70
7ddc840d-0855-47da-b36a-b7221185d19d,"2020-07-05, 11:02:27 PM",root,DescribeAddresses,,,,us-east-2,,187.19.188.70
a600840b-1128-4b1f-ae57-e95772d53ae1,"2020-07-05, 11:02:27 PM",root,DescribeInstances,,,,us-east-2,,187.19.188.70
30f87edd-2be2-4eeb-a10a-8f519992fcbd,"2020-07-05, 11:01:57 PM",root,DescribeInstances,,,,us-east-2,,187.19.188.70
4c200428-c83e-4806-9ccd-8cfad2606ab3,"2020-07-05, 11:01:57 PM",root,DescribeAlarms,,,,us-east-2,,187.19.188.70
5fe1057c-7ae4-48e0-8b37-301290b476f6,"2020-07-05, 11:01:57 PM",root,DescribeInstanceStatus,,,,us-east-2,,187.19.188.70
296c96e0-840d-4ed8-9419-4e48e14a7dcd,"2020-07-05, 11:01:56 PM",root,DescribeAddresses,,,,us-east-2,,187.19.188.70
907a36ce-5fcd-4535-bff2-19d87ff8983a,"2020-07-05, 11:01:48 PM",thiago,DescribeInstanceCreditSpecifications,,,,us-east-2,,187.19.188.70
96bc6290-8064-44d4-9eef-911706d537bf,"2020-07-05, 11:01:48 PM",thiago,DescribeInstanceCreditSpecifications,,,,us-east-2,,187.19.188.70
b3c098c6-a60c-41e4-979d-5c5d2f6ebb59,"2020-07-05, 11:01:48 PM",thiago,DescribeInstanceCreditSpecifications,,,,us-east-2,,187.19.188.70
b4ada4fe-5467-4317-b417-272202285f14,"2020-07-05, 11:01:48 PM",thiago,DescribeInstanceCreditSpecifications,,,,us-east-2,,187.19.188.70
4968c28f-32f6-4c0f-bd7b-dbcc6d3457c3,"2020-07-05, 11:01:47 PM",thiago,DescribeInstanceAttribute,,,,us-east-2,,187.19.188.70
4ce37486-a754-4f83-82ba-0780c41ff101,"2020-07-05, 11:01:47 PM",thiago,DescribeInstanceAttribute,,,,us-east-2,,187.19.188.70
97d6eaa9-f4b2-45d3-984f-7ac1717cd76b,"2020-07-05, 11:01:47 PM",thiago,DescribeInstanceAttribute,,,,us-east-2,,187.19.188.70
fcc70d51-c68c-4f72-8bfe-230b2712f32b,"2020-07-05, 11:01:47 PM",thiago,DescribeInstanceAttribute,,,,us-east-2,,187.19.188.70
05b3d8be-f7d3-424c-9770-8bbcbd837fab,"2020-07-05, 11:01:46 PM",thiago,DescribeInstanceAttribute,,,,us-east-2,,187.19.188.70
08bf16d3-8649-426f-8809-ec02f1cab4bf,"2020-07-05, 11:01:46 PM",thiago,DescribeInstanceAttribute,,,,us-east-2,,187.19.188.70
177f1b89-754c-41f1-a74d-842cdbc0efdc,"2020-07-05, 11:01:46 PM",thiago,DescribeVolumes,,,,us-east-2,,187.19.188.70
3ec31475-d396-4a59-81aa-f2f0b48cba99,"2020-07-05, 11:01:46 PM",thiago,DescribeInstanceAttribute,,,,us-east-2,,187.19.188.70
511b0a7a-5179-4856-b0be-a6efab87929a,"2020-07-05, 11:01:46 PM",thiago,DescribeVolumes,,,,us-east-2,,187.19.188.70
6e45c58f-1723-43d9-8b38-e6a972aaaa32,"2020-07-05, 11:01:46 PM",root,DescribeSecurityGroups,,,,us-east-2,,187.19.188.70
93fcdc1a-1abe-4699-a6b9-9a1b6b235c17,"2020-07-05, 11:01:46 PM",thiago,DescribeVolumes,,,,us-east-2,,187.19.188.70
993cbbc5-14d5-41fa-a2a1-edc33c14be94,"2020-07-05, 11:01:46 PM",thiago,DescribeVolumes,,,,us-east-2,,187.19.188.70
ff017c9a-3887-4da3-9ef2-62945e7c5ffd,"2020-07-05, 11:01:46 PM",thiago,DescribeInstanceAttribute,,,,us-east-2,,187.19.188.70
08348776-5210-4adb-a4c5-ebc62bc9854c,"2020-07-05, 11:01:45 PM",thiago,DescribeVpcs,,,,us-east-2,,187.19.188.70
0bff4d75-4592-4eea-8769-f1c714df7c7c,"2020-07-05, 11:01:45 PM",thiago,DescribeTags,,,,us-east-2,,187.19.188.70
28fb40ad-415d-47ad-ad7c-d854c7e08d49,"2020-07-05, 11:01:45 PM",thiago,DescribeTags,,,,us-east-2,,187.19.188.70
47d3596e-85d6-4ac8-b0da-fc2fa378dd76,"2020-07-05, 11:01:45 PM",thiago,DescribeTags,,,,us-east-2,,187.19.188.70
bf2a8abe-1281-4a16-a333-d549b58a6fa0,"2020-07-05, 11:01:45 PM",thiago,DescribeVpcs,,,,us-east-2,,187.19.188.70
da91e5ee-c821-4edc-9a05-7276beaeb384,"2020-07-05, 11:01:45 PM",thiago,DescribeVpcs,,,,us-east-2,,187.19.188.70
e6aaefc2-707e-499a-b725-4e47519a3264,"2020-07-05, 11:01:45 PM",thiago,DescribeTags,,,,us-east-2,,187.19.188.70
f20b81c8-7400-483d-be3b-4cda2ed1b483,"2020-07-05, 11:01:45 PM",thiago,DescribeVpcs,,,,us-east-2,,187.19.188.70
1f1616bb-9b81-45c0-a86c-9497adf1f557,"2020-07-05, 11:01:44 PM",thiago,DescribeVolumes,,,,us-east-2,,187.19.188.70
4b57d809-582e-4d9a-93ee-fd9bd8bfcb0a,"2020-07-05, 11:01:44 PM",thiago,DescribeVolumes,,,,us-east-2,,187.19.188.70
676a725e-0f2c-4e84-8672-8b18d40c5cc4,"2020-07-05, 11:01:44 PM",thiago,DescribeInstances,,,,us-east-2,,187.19.188.70
8c0a38dd-b522-42a8-990b-fefed7c8cdce,"2020-07-05, 11:01:44 PM",thiago,DescribeVolumes,,,,us-east-2,,187.19.188.70
92865765-80f3-44ce-9c98-81a7e20109a0,"2020-07-05, 11:01:44 PM",thiago,DescribeVolumes,,,,us-east-2,,187.19.188.70
c82ffb88-4e63-4c62-8356-8bf5625c29a0,"2020-07-05, 11:01:44 PM",thiago,DescribeInstances,,,,us-east-2,,187.19.188.70
e9aac7bc-b4d7-4038-870d-62a8a77ef726,"2020-07-05, 11:01:44 PM",thiago,DescribeInstances,,,,us-east-2,,187.19.188.70
f5f27694-06dc-4688-8c0f-025ce308b70d,"2020-07-05, 11:01:44 PM",thiago,DescribeInstances,,,,us-east-2,,187.19.188.70
1398df36-af47-4f03-82e5-19864802b1ff,"2020-07-05, 11:01:43 PM",thiago,DescribeInstances,,,,us-east-2,,187.19.188.70
36734687-4cbd-4483-9a72-08c22f5f1d2a,"2020-07-05, 11:01:43 PM",thiago,DescribeInstances,,,,us-east-2,,187.19.188.70
84c08d7d-352c-4430-86c0-07d433af4b17,"2020-07-05, 11:01:43 PM",thiago,DescribeInstances,,,,us-east-2,,187.19.188.70
a4b3f866-410b-4273-b3e0-3677e02f3422,"2020-07-05, 11:01:43 PM",thiago,DescribeInstances,,,,us-east-2,,187.19.188.70
1c891a5d-ff19-4033-93d8-39b701dc38d1,"2020-07-05, 11:01:41 PM",thiago,DescribeInstanceCreditSpecifications,,,,us-east-2,,187.19.188.70
372533e1-6a10-4496-b706-43195cee8e1c,"2020-07-05, 11:01:41 PM",thiago,DescribeInstanceCreditSpecifications,,,,us-east-2,,187.19.188.70
3956b53d-d087-462a-9082-83637be8c76a,"2020-07-05, 11:01:40 PM",thiago,DescribeInstanceAttribute,,,,us-east-2,,187.19.188.70
645e2237-b15d-4544-a8af-826e8ae299c1,"2020-07-05, 11:01:40 PM",thiago,DescribeInstanceAttribute,,,,us-east-2,,187.19.188.70
81dba622-ddb8-4916-9d8b-c90f2f0b2bac,"2020-07-05, 11:01:40 PM",thiago,DescribeInstanceAttribute,,,,us-east-2,,187.19.188.70
8c45b1ca-ce54-4080-aab2-f37e1d17d4a2,"2020-07-05, 11:01:40 PM",thiago,DescribeInstanceAttribute,,,,us-east-2,,187.19.188.70
220c42d8-95ed-4518-b57d-6dfcfb45d4de,"2020-07-05, 11:01:39 PM",thiago,DescribeVpcs,,,,us-east-2,,187.19.188.70
25443126-b74b-4ab8-bdfa-ab0618da35c9,"2020-07-05, 11:01:39 PM",thiago,DescribeVolumes,,,,us-east-2,,187.19.188.70
4e0c8516-a9ea-4914-958e-46d8fafc8b36,"2020-07-05, 11:01:39 PM",thiago,DescribeVolumes,,,,us-east-2,,187.19.188.70
e07ea06a-a372-4624-958d-a74e5f55aa5f,"2020-07-05, 11:01:39 PM",thiago,DescribeVpcs,,,,us-east-2,,187.19.188.70
46fa7233-0caf-4dad-aa3f-f574cb309912,"2020-07-05, 11:01:38 PM",thiago,DescribeTags,,,,us-east-2,,187.19.188.70
85deb6c6-37d0-4f1b-af61-5e4c0d5793c3,"2020-07-05, 11:01:38 PM",thiago,DescribeTags,,,,us-east-2,,187.19.188.70
9fcf8814-e6d8-44ec-a09d-d15c490cd2b9,"2020-07-05, 11:01:38 PM",thiago,DescribeVolumes,,,,us-east-2,,187.19.188.70
35e4da96-6f5f-441d-93ab-08c7d32a3fe9,"2020-07-05, 11:01:37 PM",root,DescribeTags,,,,us-east-2,,187.19.188.70
4f63f4fb-568b-443f-bb93-fcba5379f8c0,"2020-07-05, 11:01:37 PM",thiago,DescribeInstances,,,,us-east-2,,187.19.188.70
59fd2ab7-a35f-4184-9932-e52b392f3394,"2020-07-05, 11:01:37 PM",root,DescribeTags,,,,us-east-2,,187.19.188.70
708406dd-c15c-41ef-b59b-4f3ece435288,"2020-07-05, 11:01:37 PM",root,DescribeTags,,,,us-east-2,,187.19.188.70
a0b3baf5-965f-4454-9e13-83123fa2c7e0,"2020-07-05, 11:01:37 PM",root,DescribeTags,,,,us-east-2,,187.19.188.70
a21e2cea-3f2e-4f29-917d-274b3a8fbfb1,"2020-07-05, 11:01:37 PM",thiago,DescribeVolumes,,,,us-east-2,,187.19.188.70
c1dc6e9a-e550-4513-bdf1-ff32a44282b6,"2020-07-05, 11:01:37 PM",root,DescribeTags,,,,us-east-2,,187.19.188.70
cc453c75-e5ff-4342-bb3f-443a7b72165f,"2020-07-05, 11:01:37 PM",thiago,DescribeInstances,,,,us-east-2,,187.19.188.70
1a34dcbd-d284-49b0-80be-8c563cb2dbe5,"2020-07-05, 11:01:36 PM",thiago,DescribeInstances,,,,us-east-2,,187.19.188.70
4b3896a0-6a84-4f0a-9946-099ea56748d4,"2020-07-05, 11:01:36 PM",root,DescribeInstanceStatus,,,,us-east-2,,187.19.188.70
8ccbf17f-09dc-411a-b6a8-812ce0bab8b6,"2020-07-05, 11:01:36 PM",thiago,DescribeInstances,,,,us-east-2,,187.19.188.70
98e16abb-e1bc-43a2-92b2-e560e2fce9e8,"2020-07-05, 11:01:36 PM",thiago,DescribeInstances,,,,us-east-2,,187.19.188.70
99ff8b39-cbf3-4b21-9cfb-f4e332b51e39,"2020-07-05, 11:01:36 PM",thiago,DescribeInstances,,,,us-east-2,,187.19.188.70
a2ce65ab-fbc6-48c7-a86c-ef3113f4530a,"2020-07-05, 11:01:36 PM",root,DescribeAddresses,,,,us-east-2,,187.19.188.70
a6ce2003-d2e2-4724-ad7e-d755400de651,"2020-07-05, 11:01:36 PM",thiago,DescribeInstances,,,,us-east-2,,187.19.188.70
dd16d1fa-a395-44d0-95d5-03116babb9e4,"2020-07-05, 11:01:36 PM",root,DescribeInstances,,,,us-east-2,,187.19.188.70
e72865e5-e981-45de-8154-1b308fa799e2,"2020-07-05, 11:01:36 PM",thiago,DescribeInstances,,,,us-east-2,,187.19.188.70
0bfb6200-7a67-4a3c-a1bd-4b76ca8b77e9,"2020-07-05, 11:01:34 PM",root,DescribeLoadBalancers,,,,us-east-2,,187.19.188.70
